Country,Description,Designation,Points,Price,State,Region_1,Region_2,Taster_Name,Taster_Twitter,Title,Variety,Winery,Website
US,"Pine forest and tart, lean drops of cranberry, rhubarb and pomegranate combine for a complex, savory and compelling vineyard-designate. A strong presence of tannin marks the finish.","La Cruz Vineyard",88,45,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Keller Estate 2013 La Cruz Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir","Keller Estate",www.kellerestate.com
US,"Plum and grape aromas kick off this bottling from Brian Loring, accented by clove, Indian spice and crushed cinnamon. Stewed black plum, peppercorn, turned earth and broad fruit flavors combine in a somewhat muddy formation on the palate.","Clos Pepe Vineyard",88,54,California,"Sta. Rita Hills","Central Coast","Matt Kettmann",@mattkettmann,"Loring Wine Company 2015 Clos Pepe Vineyard Pinot Noir (Sta. Rita Hills)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"Red plum, kirsch, eucalyptus and baking spice show on the nose of this bottling from a vineyard on the inland eastern side of the appellation. The palate offers juniper, pine, loam and tea flavors against the bright red cherry fruit, with an encompassing acidity that is strong but not searing.","Imagination Reserve Sebastianio Vineyards",88,60,California,"Sta. Rita Hills","Central Coast","Matt Kettmann",@mattkettmann,"Hunt Cellars 2014 Imagination Reserve Sebastianio Vineyards Pinot Noir (Sta. Rita Hills)","Pinot Noir","Hunt Cellars",www.huntwinecellars.com
US,"Rich and heavy, like a chocolate pastry dessert with blueberry, raspberry and cherry fruit. You could even describe it as decadent, but it lacks elegance and lively complexity. Drink now, after a good decant.","Chenoweth Ranch",88,55,California,"Russian River Valley",Sonoma,NULL,NULL,"Patz & Hall 2009 Chenoweth Ranch Pinot Noir (Russian River Valley)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"Rich, full-bodied and heavy, this is dramatic in its own way. It's certainly ripe and thick, with a flavor of black raspberry jam and a touch of milk chocolate. The high alcohol is suggestive of cherry liqueur. But that's been the Chenoweth Ranch signature for years. Drink now.","Chenoweth Ranch",88,58,California,"Russian River Valley",Sonoma,NULL,NULL,"Patz & Hall 2010 Chenoweth Ranch Pinot Noir (Russian River Valley)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"Shows the classic structure of a fine Russian River Pinot, and Merry Edwards' way of making everything elegant. Dry and crisp, the wine displays cherry pulp and skin, cola, anise and spice flavors, wrapped into ultra-refined, velvety tannins. Doesn't seem to have the fruity focus and concentration of recent vintages, though, so drink soon.","Olivet Lane",88,60,California,"Russian River Valley",Sonoma,NULL,NULL,"Merry Edwards 2006 Olivet Lane Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Sporting a much-improved label design, the 2009 Natasha brings pungent, assertive scents of tomato leaf, pepper and moist earth. Sharp and focused, the fruit is there, though it's the leaf and earth components that stand out. For its earthy style, it's a well-made and complex offering.",Natasha,88,40,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Youngberg Hill Vineyards 2009 Natasha Pinot Noir (Willamette Valley)","Pinot Noir","Youngberg Hill Vineyards",www.youngberghill.com
US,"Succulent pomegranate, persimmon and raspberry flavors make this wine an instant delight. The richness is brightened by tart acidity, while oak brings just the right touch of buttered cinnamon toast. A lovely Pinot Noir for drinking now with upscale fare.",NULL,88,32,California,"Russian River Valley",Sonoma,NULL,NULL,"Loring Wine Company 2012 Pinot Noir (Russian River Valley)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"The most promising Pinots from this central Monterey County appellation, and this is definitely one of them, continue to show its promise. This is one of the few that goes beyond simple fruit and acidity into complexity. It's not an ager, but the raspberries and cherries, accented with acidity and oak, make it a fine partner now for steak, lamb, tuna or an elaborate mushroom risotto.","Panorama Vineyard",88,35,California,"Arroyo Seco","Central Coast",NULL,NULL,"Carmel Road 2011 Panorama Vineyard Pinot Noir (Arroyo Seco)","Pinot Noir","Carmel Road",www.carmelroad.com
US,"The Stoller-sourced Pinot is forward and ripe, with pretty fruit flavors in a compact, light vintage. Cola, peach, black cherry and milk chocolate components swirl together, fading gently into a light finish. Drink over the next 2–3 years.","Stoller Vineyards",88,50,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2011 Stoller Vineyards Pinot Noir (Dundee Hills)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"The winery identifies this as their reserve-level wine, giving it 14 months in 50% new French oak barrels. Raspberry and cherry flavors are prominent, along with scents and flavors of cookie dough. The wine has moderate depth and length, although the tannins turn a little bitter. Some additional bottle age should help smooth it out.","Signature Cuvée",88,60,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2011 Signature Cuvée Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"There is, as usual with Pinots from Garys', a lusty, almost overwhelming quality to the wine. It's a full frontal assault of flavor, with cascades of cherries, raspberries, cola, licorice, sweet leather and smoky char that go on and on. It's an achievement, but what the wine has in directness, it's missing in subtlety. Drink this big, bold California Pinot Noir now, or hold through 2010.","Garys' Vineyard",88,50,California,"Santa Lucia Highlands","Central Coast",NULL,NULL,"Loring Wine Company 2006 Garys' Vineyard Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"There's some muscle and meat to this tight young wine, with black raspberry and cherry fruits. But those flavors feel squeezed by the chalky sour-lemon acidity, which may or may not soften with additional bottle age.","Stoller Vineyards",88,50,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2014 Stoller Vineyards Pinot Noir (Dundee Hills)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"This  Pinot Noir has deep flavors of cherry and persimmon, plus a lush application of sweet oak. It has a sandpaper-like mouthfeel, and it might benefit from a few years in a cellar. Otherwise, decant it for a couple hours before serving.","Dutton Ranch",88,40,California,"Russian River Valley",Sonoma,NULL,NULL,"Dutton-Goldfield 2011 Dutton Ranch Pinot Noir (Russian River Valley)","Pinot Noir",Dutton-Goldfield,www.duttongoldfield.com
US,"This blend of the three estate vineyards is the first Pinot to be released from each vintage. Here it spent time in 22% oak, roughly half new. Cranberry, pomengranate, dried herbs and some gently earthy tannins combine in a tart, gulpable style.","Three Vineyard",88,32,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2013 Three Vineyard Pinot Noir (Willamette Valley)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"This is a powerfully earthy and rustic Pinot soft in tannin structure and exuberant in ripe dark cherry and berry, a touch of savory leather and tobacco peaking on the finish.",NULL,88,40,California,"Los Carneros",Napa-Sonoma,"Virginie Boone",@vboone,"La Crema 2012 Pinot Noir (Los Carneros)","Pinot Noir","La Crema",www.lacrema.com
US,"This is a rich, broad-shouldered Pinot Noir, woodsy and oaky with a firm and fierce grip on the palate. It leans more toward earth and smoke than exuberant fruit. Textured in soft undertones of silk, it also offers plenty of fresh herb, a component to take advantage of in pairing.","Brown Ranch",88,72,California,Carneros,Napa-Sonoma,"Virginie Boone",@vboone,"Saintsbury 2011 Brown Ranch Pinot Noir (Carneros)","Pinot Noir",Saintsbury,www.saintsbury.com
US,"This is a young, meaty Pinot, a bottle of substantial red cherry, earthy mushroom and soil that's bright and layered with a heartiness to the texture and finish. The back label mentions that the grapes were sourced from Bacigalupi Vineyards, a longstanding star in the Russian River Valley.",Lucie,88,60,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Bacio Divino 2012 Lucie Pinot Noir (Russian River Valley)","Pinot Noir","Bacio Divino",www.baciodivino.com
US,"This is from the vineyard that surrounds the winery, and the bottling receives both Estate and Dundee Hills designations—best of the best. It's a pungent, pleasant wine upon entry, with rather pale strawberry fruit. It quickly moves through the midpalate and turns lean, with tomato leaf and green tea astringency. There is a slight impression of alcoholic heat. Though accessible and interesting, it somehow falls short of what it could/should be, given its provenance and price.",Estate,88,150,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2004 Estate Pinot Noir (Dundee Hills)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"This is the richest and most satisfying of the winery's four 2010 Pinot Noirs. It's not an ager, but the flavors of raspberry and cherry jam are forward and tasty, with a tart edge of spicy licorice. Drink it now for maximum freshness.",NULL,88,30,California,"Russian River Valley",Sonoma,NULL,NULL,"Sebastiani 2010 Pinot Noir (Russian River Valley)","Pinot Noir",Sebastiani,www.sebastiani.com
US,"This organic bottling marks Cooper’s 20th year, and it’s a tantalizing, high-strung, dusty wine, with a true Pinot nose full of raspberries and cinnamon. Plenty of verve on the palate, which emphasizes fruit and more fruit. The frame is sleek, but it capably carries the wine’s zip.","20th Anniversary",88,25,Oregon,"Willamette Valley","Willamette Valley","Michael Schachner",@wineschach,"Cooper Mountain 1998 20th Anniversary Pinot Noir (Willamette Valley)","Pinot Noir","Cooper Mountain",www.coopermountainwine.com
US,"This smoky, dusty wine seems to be chugging quickly along the aging curve. At the moment, it's drinking nicely, decked out with pretty baking spice and mocha highlights. It's smooth and mouth filling, with lots of pretty cherry flavor.","Three Vineyard",88,27,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2010 Three Vineyard Pinot Noir (Willamette Valley)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"This tastes soft and simple now, although considering the vineyard sourcing, that could be misleading. There's a core of raspberry and cherry fruit, with intriguing forest notes of dried pine needles and mushrooms. The acidity is just right, neither bright nor too soft. The wine isn't showing much now, but could be a sleeper. Try after 2015.","Durell Vineyard Hayfield Block",88,48,California,"Sonoma Coast",Sonoma,NULL,NULL,"Saxon Brown 2009 Durell Vineyard Hayfield Block Pinot Noir (Sonoma Coast)","Pinot Noir","Saxon Brown",www.saxonbrown.com
US,"This wine is somewhat shy in aroma, with rust, light raspberry, cherry, gravel, dust and a slight cola element arising with patience. Bright red-cherry fruit and hibiscus shows on the sip, yet it's a tad dried out. Slate and riverstone touches add minerality, and the structure is defined by a rocky grip.","Panorama Vineyard",88,35,California,"Arroyo Seco","Central Coast","Matt Kettmann",@mattkettmann,"Carmel Road 2013 Panorama Vineyard Pinot Noir (Arroyo Seco)","Pinot Noir","Carmel Road",www.carmelroad.com
US,"This young wine offers fresh raspberry and pomegranate scents on the lively, simple nose, with dashes of anise and wet slate. Those bright red fruit flavors show on the palate, too, seasoned with thyme and bay leaf and finishing clean.",NULL,88,44,California,"Santa Cruz Mountains","Central Coast","Matt Kettmann",@mattkettmann,"Sarah's Vineyard 2015 Pinot Noir (Santa Cruz Mountains)","Pinot Noir","Sarah's Vineyard",sarahs-vineyard.com
US,"Though not known as a particularly cool region, the hills southwest of San Jose turn out solid Pinot Noirs for this winery. Aromas recall olives, forest floor and cloves, and flavors are quite smooth, with buttered cherries, peppery spice, cola and vibrant acidity that cuts a clean, quick finish.",Estate,88,36,California,"Santa Clara Valley","Central Coast","Matt Kettmann",@mattkettmann,"Sarah's Vineyard 2011 Estate Pinot Noir (Santa Clara Valley)","Pinot Noir","Sarah's Vineyard",sarahs-vineyard.com
US,"Tons of fruit in this easy, direct Pinot Noir. Raspberry, cherry, pomegranate, persimmon and cola begins to describe it, further sweetened by smoky, caramelized oak. Rich and crisp, if a little one-dimensional. But it's a really nice dimension.","Gap's Crown Vineyard",88,70,California,"Sonoma Coast",Sonoma,NULL,NULL,"Patz & Hall 2008 Gap's Crown Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"While initially closed, suggesting a bit more bramble than fruit, a brief aeration coaxes pretty strawberry and cherry aromas from this full-bodied rosé. It's dry in style with crisp cutting acidity and a clean finish.","Rosé of",88,20,"New York","New York","New York Other","Anna Lee C. Iijima",NULL,"Raphael 2016 Rosé of Pinot Noir (New York)","Pinot Noir",Raphael,www.raphaelwine.com
US,"A good Pinot Noir, dry and elegantly structured, with flavors of cherries, currants and oak. Turns a bit sharp as you taste, with a bite of acidity. Will foil well against a juicy steak. The grapes were organically certified.",NULL,87,35,California,Carneros,Napa-Sonoma,NULL,NULL,"Domaine Carneros 2008 Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"A nice, Beaune-style Pinot, rich in cherry and spice fruit, with good oak and medium-bodied. It's balanced in acids and tannins, with a smooth mouth feel, a good food wine.","Flood Family Vineyards",87,30,California,"Santa Barbara County","Central Coast",NULL,NULL,"Rancho Sisquoc 2002 Flood Family Vineyards Pinot Noir (Santa Barbara County)","Pinot Noir","Rancho Sisquoc",www.ranchosisquoc.com
US,"A problematic wine, especially considering the price. It's dark in color, quite tannic and bone dry, with powerful cherry and cola flavors, liberally accented with smoky oak. Has all the hallmarks of an ageable young Pinot Noir, but there's a stubbornly unripe streak of green peppercorn all the way through. Difficult and risky to predict where this wine is going.","Nine Barrel",87,90,California,"Russian River Valley",Sonoma,NULL,NULL,"La Crema 2008 Nine Barrel Pinot Noir (Russian River Valley)","Pinot Noir","La Crema",www.lacrema.com
US,"A slightly redder shade of pink, this bottling offers strawberry gum and watermelon juice aromas, which play toward the juicier style of rosé. There is solid zip on the sip, cutting through the riper flavors of plum and orange peel.","Rosé of",87,19,California,Monterey,"Central Coast","Matt Kettmann",@mattkettmann,"Scheid Vineyards 2016 Rosé of Pinot Noir (Monterey)","Pinot Noir","Scheid Vineyards",www.scheidvineyards.com
US,"A strong earthiness greets the nose on this appellation blend. Turned loam and black dirt show first, followed by cocoa, cran-raspberry and vanilla bean. The earth shows on the palate too, with juniper, pepper, rhubarb and rose petals balanced by a orange-rind bitterness.",NULL,87,20,California,"Central Coast","Central Coast","Matt Kettmann",@mattkettmann,"Sarah's Vineyard 2012 Pinot Noir (Central Coast)","Pinot Noir","Sarah's Vineyard",sarahs-vineyard.com
US,"A strong, extracted Pinot, lacking delicacy and finesse. It's enormous in jammy raspberries, cherries and liqueur, with plenty of sweet, toasty oak. High alcohol gives it a full body and a taste of glyceriney sweetness. Many will like its power and flash. Drink it over the next few years.","Pisoni Vineyard",87,85,California,"Santa Lucia Highlands","Central Coast",NULL,NULL,"Patz & Hall 2010 Pisoni Vineyard Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"A very good, sound Pinot with some aspirations to elegance. It's bone dry and flavorful in cherries, raspberries and sweet vanilla oak. Sharp acidity cuts in early and lasts. Pair with mushroom risotto, grilled salmon or lamb chops.",Avant-Garde,87,24,California,Carneros,Napa-Sonoma,NULL,NULL,"Domaine Carneros 2007 Avant-Garde Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"A white Pinot Noir made from estate-grown grapes, this is a curious wine and perhaps an acquired taste, though it has found its fans via the winery. Akin to Chardonnay in its expressions of crème brûlée, tropical fruit basket and tangy apple, this wine is textured, bright in acidity and touched by oak.","Pinot Clair",87,55,California,Carneros,Napa-Sonoma,"Virginie Boone",@vboone,"Domaine Carneros 2012 Pinot Clair Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"Anchored in fig, plum and berry fruit, this is a substantial effort for both the vintage and the price. It will show best with hearty, cold-weather dishes. Hints of cinnamon and chocolate extend the finish.",NULL,87,20,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Silvan Ridge 2013 Pinot Noir (Willamette Valley)","Pinot Noir","Silvan Ridge",www.silvanridge.com
US,"At just 12.5% alcohol, you'll find this lively, light, fruity Pinot has a sweet core of pretty cherry fruit. Nonetheless, it's dry and finishes with an astringent, leafy, palate-refreshing scrape of tannin. A fine sipping wine, with a resonant finish.","Whole Cluster Fermented",87,20,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2009 Whole Cluster Fermented Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Baked strawberry and a bittersweet note of cherry play off the palate around a medium-bodied frame of subtle tannin and oak. Dried cranberry comes in as a secondary detail, before the wine finishes in a blaze of leather and black tea.","Sonoma Estates",87,25,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Chateau St. Jean 2013 Sonoma Estates Pinot Noir (Sonoma Coast)","Pinot Noir","Chateau St. Jean",www.chateaustjean.com
US,"Black cherry fruit is encased in dark barrel flavors of smoke, charcoal and espresso. Tart acids tighten up the finish. It's got plenty of power, but the fruit seems over-matched by the oak, at least at this young stage.","Founders' Reserve",87,35,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2012 Founders' Reserve Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Black tea, charred cherries and tree bark aromas arise off this wine from a cooler part of a warm appellation. The wine is a bit thin and light on the palate once sipped, with pomegranate fruit. Drink at the beach or with lighter fare.",Estate,87,36,California,"Santa Clara Valley","Central Coast","Matt Kettmann",@mattkettmann,"Sarah's Vineyard 2012 Estate Pinot Noir (Santa Clara Valley)","Pinot Noir","Sarah's Vineyard",sarahs-vineyard.com
US,"Bone dry and tart in acidity, this has tobacco, sour cherry and crushed black-pepper flavors. While it doesn't show much richness, it's silky and elegant on the palate, with a certain earthy complexity. Foods, such as lamb, steak and salmon, will certainly coax out more flavors than the wine delivers by itself.",NULL,87,35,California,Carneros,Napa-Sonoma,NULL,NULL,"Domaine Carneros 2010 Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"Boysenberry, dried rose petals, lilac and lavender show on the nose of this iconic winery's affordable bottling. Pencil shavings show on the sip, where the dark purple and boysenberry fruits are cut by deft acidity.",NULL,87,19,California,"Santa Barbara County","Central Coast","Matt Kettmann",@mattkettmann,"Santa Barbara Winery 2015 Pinot Noir (Santa Barbara County)","Pinot Noir","Santa Barbara Winery",www.sbwinery.com
US,"Deep raspberry, plump cranberry and licorice show on the nose of this well-constructed wine. A prominent cranberry spice hits the front of the palate and carries all the way into the finish, along with a bit of pencil shavings.",Wavertree,87,40,California,"Sta. Rita Hills","Central Coast","Matt Kettmann",@mattkettmann,"Wedell Cellars 2012 Wavertree Pinot Noir (Sta. Rita Hills)","Pinot Noir","Wedell Cellars",www.wedellcellars.com
US,"Densely fruited and full in body, this Pinot offers a whopping mouthful of rich, preserved plum flavor flecked with hints of burnt sugar and dried herbs. Bright acidity and soft, smooth tannins add finesse and elegance.",NULL,87,20,"New York","Finger Lakes","Finger Lakes","Anna Lee C. Iijima",NULL,"Chateau Lafayette Reneau 2007 Pinot Noir (Finger Lakes)","Pinot Noir","Chateau Lafayette Reneau",www.clrwine.com
US,"Domaine Carneros' entry-level, estate-grown Pinot is intensely earthy and herbal, grippy on the back palate, a swirl of approachable blackberry, black cherry and sweet oak.",NULL,87,35,California,Carneros,Napa-Sonoma,"Virginie Boone",@vboone,"Domaine Carneros 2011 Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"From several of the producer's estate vineyards, this wine traffics in spicy, leathery texture and robust full-bodied power, layering in more tart savory characteristics of rhubarb, dark cherry and orange. The tannins are firm and supportive, taking on a velvety sheen.",Estate,87,39,California,Carneros,Napa-Sonoma,"Virginie Boone",@vboone,"Domaine Carneros 2014 Estate Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"Funky, with mushroom and sweaty leather aromas that can best be described as Burgundian. But it's richly sweet in raspberries and cherries, and the smoky oak is nicely integrated with the fruit. A pleasant Pinot Noir to drink now.","Julia's Vineyard",87,36,California,"Santa Maria Valley","Central Coast",NULL,NULL,"Lane Tanner 2009 Julia's Vineyard Pinot Noir (Santa Maria Valley)","Pinot Noir","Lane Tanner",www.sbwines.com/LaneTannerNews.html
US,"Gravel, dark red berries and a raw beef character show on the nose of this accessibly priced wine. The palate offers beet and dark cranberry juice flavors, along with black sage and camphor. Still tightly wound, it will get better with patience.",NULL,87,18,California,"Santa Barbara County","Central Coast","Matt Kettmann",@mattkettmann,"Santa Barbara Winery 2014 Pinot Noir (Santa Barbara County)","Pinot Noir","Santa Barbara Winery",www.sbwinery.com
US,"Hannah is a particular block from the winery's Tualatin Estate. In 2012 it ripened to considerably higher Brix than the previous year, yielding a full 2% higher alcohol. Still the impression is of wood, earth, stem and hard red fruits that need further softening. The finish turns a bit chalky.",Hannah,87,55,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2012 Hannah Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Here's a pretty Pinot, direct and appealing for its range of fruit. Shows raspberry, cherry and persimmon flavors, uplifted by bright acidity. Drink it now.",NULL,87,25,California,"Sta. Rita Hills","Central Coast",NULL,NULL,"Santa Barbara Winery 2009 Pinot Noir (Sta. Rita Hills)","Pinot Noir","Santa Barbara Winery",www.sbwinery.com
US,"In comparison with other new releases from the winery, this seems dilute. With its watery raspberry fruit and astringent acidity, it lacks the stuffing to handle the 55% new oak it was aged in, making the barrel flavors apparent. More time in the bottle may help.","Stoller Vineyards",87,50,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2015 Stoller Vineyards Pinot Noir (Dundee Hills)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"Kind of tutti-fruity and candied, with Lifesaver flavors of cherries, raspberries and blackberries. Easy to like, with a quick, spicy finish. Drink now.","Starr Ridge Vineyard",87,50,California,"Russian River Valley",Sonoma,NULL,NULL,"Gary Farrell 2006 Starr Ridge Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"Lots of delicious, savory currant, licorice and mocha flavors in this dry Pinot that will go so well with a grilled steak. It's a bit soft and heavy, but enjoyable nonetheless.","Durell Vineyard",87,50,California,"Sonoma Coast",Sonoma,NULL,NULL,"Loring Wine Company 2007 Durell Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"Lots of oak and ripe fruit in this softly appealing wine. A bit one-dimensional, but delicious and silky, with flamboyant raspberry, cherry and vanilla caramel flavors.","Estate Grown",87,35,California,Carneros,Napa-Sonoma,NULL,NULL,"Domaine Carneros 2009 Estate Grown Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"Minty and bright, this is a well-distributed Pinot that's a fair value, soft and easy to drink. Amidst mellowed oak, expect dark cherry and buoyed acidity with a finish of darker, earthy tones.",NULL,87,19,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Sebastiani 2012 Pinot Noir (Sonoma Coast)","Pinot Noir",Sebastiani,www.sebastiani.com
US,"More full-bodied than the past couple of vintages, the 2012 Estate bottling features fruit flavors of rhubarb and cranberry, a light sprinkling of peppery herb, and drying tannins, with a bit of clay in the aftertaste.",Estate,87,30,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2012 Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Muddled raspberries and shades of darker berries carry over a smoky background on the nose. The light-bodied palate shows a round, silky texture, with red cherry and savory, herbal tones. A persistent stream of acidity carries everything along to a lingering, fruit-tinged finish.",Arcturos,87,25,Michigan,Michigan,NULL,"Alexander Peartree",NULL,"Black Star Farms 2012 Arcturos Pinot Noir (Michigan)","Pinot Noir","Black Star Farms",www.blackstarfarms.com
US,"Pulled together with fruit from a mix of estate vineyards, this wine boasts delicate flavors of raspberry and pomegranate with light accents of barrel toast, along with substantial acidity. It's tart, clean and simple.",Estate,87,30,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2011 Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Reserved aromatically, this wine from the longtime Santa Barbara producer shows bits of plum, hibiscus and graphite on the nose. The palate is surprisingly lush and punchy, with plum and other dark purple-fruit flavors as well as licorice.",NULL,87,17,California,"Santa Barbara County","Central Coast","Matt Kettmann",@mattkettmann,"Santa Barbara Winery 2013 Pinot Noir (Santa Barbara County)","Pinot Noir","Santa Barbara Winery",www.sbwinery.com
US,"Rich, ripe and spicy, this single-vineyard Pinot shows pie-filling fruit flavors of cherries, black raspberries and red currants. It's a lusty wine that could use a little more complexity and layers of interest.","Rosella's Vineyard",87,50,California,"Santa Lucia Highlands","Central Coast",NULL,NULL,"Loring Wine Company 2006 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"Sandalwood and a shovelful of fresh earth mark the entry of this wine aromatically. A soft, tart expression of the variety, it offers bittersweet tannin and dark cherry at its core.","El Coro",87,52,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Keller Estate 2013 El Coro Pinot Noir (Sonoma Coast)","Pinot Noir","Keller Estate",www.kellerestate.com
US,"Scents of roses and cherries fill the nose, followed by raspberries and light milk chocolate in the mouth. There's a suggestion of wet stone also. The balance is good, although the wine skirts the edge of being a bit too thin on the finish.","Tualatin Estate",87,48,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2011 Tualatin Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Shows a lovely Pinot Noir texture, feeling silky smooth and light in the mouth, with a nice scour of acidity. The raspberry and cola flavors are a little simple, but tasty.",NULL,87,30,California,"Russian River Valley",Sonoma,NULL,NULL,"Sebastiani 2009 Pinot Noir (Russian River Valley)","Pinot Noir",Sebastiani,www.sebastiani.com
US,"Starts with penetrating, inviting aromas of cherry cola, blackberry and hard crushed spices, with a lush dose of smoky oak and vanilla. It drinks a bit dense and closed now, with solid tannins and acids hiding the pretty core of cherry fruit. Age through 2004.",NULL,87,22,Oregon,"Willamette Valley","Willamette Valley",NULL,NULL,"Silvan Ridge 1998 Pinot Noir (Willamette Valley)","Pinot Noir","Silvan Ridge",www.silvanridge.com
US,"Steely and tight, this block selection reveals a chalky flavor of citric acid that overshadows the fruit, which turns thin in the finish. Ample aeration helps a bit.","Wind Ridge Block",87,50,Oregon,"Ribbon Ridge","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2014 Wind Ridge Block Pinot Noir (Ribbon Ridge)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"Terra Valentine's Pinot boasts fruit with long hangtime, and ripe flavors of raspberry and pomegranate. It's rather soft and oaky though so drink now.",NULL,87,48,California,"Sonoma Coast",Sonoma,NULL,NULL,"Terra Valentine 2011 Pinot Noir (Sonoma Coast)","Pinot Noir","Terra Valentine",www.terravalentine.com
US,"The “least” of Lane Tanner's range of Pinots, but complex and delicious. Ripe berry and spice flavors are rich, and there's a tangy earthiness suggesting sauteed mushrooms. Very dry and crisp, with a silky texture and a long, smooth finish.",NULL,87,22,California,"Santa Maria Valley","Central Coast",NULL,NULL,"Lane Tanner 2000 Pinot Noir (Santa Maria Valley)","Pinot Noir","Lane Tanner",www.sbwines.com/LaneTannerNews.html
US,"The Estate bottling, at least at the moment, is a light and delicate wine, with more than a hint of beetroot and stem. The cherry fruit is pleasant and a bit thin, but the wine has some complexity, which shows in the residual flavors of orange peel.",Estate,87,30,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2014 Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
